symbol,tour,bet,pnl
BLIND_773,9,40.0,40.0
BLIND_773,10,10.0,10.0
BLIND_774,1,10.0,10.0
BLIND_774,2,10.0,-10.0
BLIND_774,3,20.0,20.0
BLIND_774,4,10.0,10.0
BLIND_774,5,10.0,10.0
BLIND_774,6,10.0,-10.0
BLIND_774,7,20.0,20.0
BLIND_774,8,10.0,-10.0
BLIND_774,9,20.0,20.0
BLIND_774,10,10.0,-10.0
BLIND_775,1,10.0,10.0
BLIND_775,2,10.0,-10.0
BLIND_775,3,20.0,20.0
BLIND_775,4,10.0,-10.0
BLIND_775,5,20.0,20.0
BLIND_775,6,10.0,10.0
BLIND_775,7,10.0,10.0
BLIND_775,8,10.0,10.0
BLIND_775,9,10.0,10.0
BLIND_775,10,10.0,-10.0
BLIND_776,1,10.0,-10.0
BLIND_776,2,20.0,20.0
BLIND_776,3,10.0,10.0
BLIND_776,4,10.0,10.0
BLIND_776,5,10.0,-10.0
BLIND_776,6,20.0,20.0
BLIND_776,7,10.0,10.0
BLIND_776,8,10.0,10.0
BLIND_776,9,10.0,-10.0
BLIND_776,10,20.0,20.0
BLIND_777,1,10.0,10.0
BLIND_777,2,10.0,-10.0
BLIND_777,3,20.0,20.0
BLIND_777,4,10.0,-10.0
BLIND_777,5,20.0,-20.0
BLIND_777,6,40.0,-40.0
BLIND_777,7,80.0,-80.0
BLIND_777,8,160.0,-160.0
BLIND_777,9,320.0,-320.0
BLIND_777,10,640.0,-640.0
BLIND_778,1,10.0,10.0
BLIND_778,2,10.0,-10.0
BLIND_778,3,20.0,-20.0
BLIND_778,4,40.0,40.0
BLIND_778,5,10.0,-10.0
BLIND_778,6,20.0,20.0
BLIND_778,7,10.0,10.0
BLIND_778,8,10.0,-10.0
BLIND_778,9,20.0,20.0
BLIND_778,10,10.0,-10.0
BLIND_779,1,10.0,-10.0
BLIND_779,2,20.0,-20.0
BLIND_779,3,40.0,40.0
BLIND_779,4,10.0,-10.0
BLIND_779,5,20.0,-20.0
BLIND_779,6,40.0,-40.0
BLIND_779,7,80.0,80.0
BLIND_779,8,10.0,-10.0
BLIND_779,9,20.0,20.0
BLIND_779,10,10.0,-10.0
BLIND_780,1,10.0,-10.0
BLIND_780,2,20.0,-20.0
BLIND_780,3,40.0,-40.0
BLIND_780,4,80.0,80.0
BLIND_780,5,10.0,-10.0
BLIND_780,6,20.0,-20.0
BLIND_780,7,40.0,40.0
BLIND_780,8,10.0,10.0
BLIND_780,9,10.0,10.0
BLIND_780,10,10.0,-10.0
BLIND_781,1,10.0,10.0
BLIND_781,2,10.0,-10.0
BLIND_781,3,20.0,-20.0
BLIND_781,4,40.0,40.0
BLIND_781,5,10.0,10.0
BLIND_781,6,10.0,10.0
BLIND_781,7,10.0,-10.0
BLIND_781,8,20.0,-20.0
BLIND_781,9,40.0,40.0
BLIND_781,10,10.0,10.0
BLIND_782,1,10.0,-10.0
BLIND_782,2,20.0,-20.0
BLIND_782,3,40.0,-40.0
BLIND_782,4,80.0,-80.0
BLIND_782,5,160.0,-160.0
BLIND_782,6,320.0,320.0
BLIND_782,7,10.0,-10.0
BLIND_782,8,20.0,20.0
BLIND_782,9,10.0,10.0
BLIND_782,10,10.0,-10.0
BLIND_783,1,10.0,10.0
BLIND_783,2,10.0,-10.0
BLIND_783,3,20.0,20.0
BLIND_783,4,10.0,-10.0
BLIND_783,5,20.0,-20.0
BLIND_783,6,40.0,40.0
BLIND_783,7,10.0,-10.0
BLIND_783,8,20.0,-20.0
BLIND_783,9,40.0,-40.0
BLIND_783,10,80.0,-80.0
BLIND_784,1,10.0,-10.0
BLIND_784,2,20.0,20.0
BLIND_784,3,10.0,10.0
BLIND_784,4,10.0,10.0
BLIND_784,5,10.0,-10.0
BLIND_784,6,20.0,-20.0
BLIND_784,7,40.0,-40.0
BLIND_784,8,80.0,-80.0
BLIND_784,9,160.0,-160.0
BLIND_784,10,320.0,-320.0
BLIND_785,1,10.0,10.0
BLIND_785,2,10.0,10.0
BLIND_785,3,10.0,-10.0
BLIND_785,4,20.0,20.0
BLIND_785,5,10.0,10.0
BLIND_785,6,10.0,10.0
BLIND_785,7,10.0,10.0
BLIND_785,8,10.0,-10.0
BLIND_785,9,20.0,20.0
BLIND_785,10,10.0,10.0
BLIND_786,1,10.0,10.0
BLIND_786,2,10.0,10.0
BLIND_786,3,10.0,-10.0
BLIND_786,4,20.0,-20.0
BLIND_786,5,40.0,40.0
BLIND_786,6,10.0,10.0
BLIND_786,7,10.0,-10.0
BLIND_786,8,20.0,-20.0
BLIND_786,9,40.0,40.0
BLIND_786,10,10.0,-10.0
BLIND_787,1,10.0,10.0
BLIND_787,2,10.0,10.0
BLIND_787,3,10.0,-10.0
BLIND_787,4,20.0,-20.0
BLIND_787,5,40.0,-40.0
BLIND_787,6,80.0,80.0
BLIND_787,7,10.0,10.0
BLIND_787,8,10.0,10.0
BLIND_787,9,10.0,10.0
BLIND_787,10,10.0,10.0
BLIND_788,1,10.0,10.0
BLIND_788,2,10.0,-10.0
BLIND_788,3,20.0,-20.0
BLIND_788,4,40.0,40.0
BLIND_788,5,10.0,-10.0
BLIND_788,6,20.0,-20.0
BLIND_788,7,40.0,40.0
BLIND_788,8,10.0,-10.0
BLIND_788,9,20.0,20.0
BLIND_788,10,10.0,10.0
BLIND_789,1,10.0,10.0
BLIND_789,2,10.0,10.0
BLIND_789,3,10.0,10.0
BLIND_789,4,10.0,-10.0
BLIND_789,5,20.0,-20.0
BLIND_789,6,40.0,-40.0
BLIND_789,7,80.0,80.0
BLIND_789,8,10.0,-10.0
BLIND_789,9,20.0,20.0
BLIND_789,10,10.0,10.0
BLIND_790,1,10.0,-10.0
BLIND_790,2,20.0,-20.0
BLIND_790,3,40.0,-40.0
BLIND_790,4,80.0,80.0
BLIND_790,5,10.0,-10.0
BLIND_790,6,20.0,-20.0
BLIND_790,7,40.0,40.0
BLIND_790,8,10.0,-10.0
BLIND_790,9,20.0,20.0
BLIND_790,10,10.0,-10.0
BLIND_791,1,10.0,-10.0
BLIND_791,2,20.0,20.0
BLIND_791,3,10.0,10.0
BLIND_791,4,10.0,-10.0
BLIND_791,5,20.0,-20.0
BLIND_791,6,40.0,-40.0
BLIND_791,7,80.0,80.0
BLIND_791,8,10.0,-10.0
BLIND_791,9,20.0,20.0
BLIND_791,10,10.0,10.0
BLIND_792,1,10.0,-10.0
BLIND_792,2,20.0,-20.0
BLIND_792,3,40.0,-40.0
BLIND_792,4,80.0,-80.0
BLIND_792,5,160.0,160.0
BLIND_792,6,10.0,10.0
BLIND_792,7,10.0,-10.0
BLIND_792,8,20.0,20.0
BLIND_792,9,10.0,-10.0
BLIND_792,10,20.0,20.0
BLIND_793,1,10.0,-10.0
BLIND_793,2,20.0,-20.0
BLIND_793,3,40.0,-40.0
BLIND_793,4,80.0,-80.0
BLIND_793,5,160.0,-160.0
BLIND_793,6,320.0,320.0
BLIND_793,7,10.0,-10.0
BLIND_793,8,20.0,-20.0
BLIND_793,9,40.0,-40.0
BLIND_793,10,80.0,80.0
BLIND_794,1,10.0,10.0
BLIND_794,2,10.0,10.0
BLIND_794,3,10.0,10.0
BLIND_794,4,10.0,10.0
BLIND_794,5,10.0,10.0
BLIND_794,6,10.0,-10.0
BLIND_794,7,20.0,20.0
BLIND_794,8,10.0,-10.0
BLIND_794,9,20.0,20.0
BLIND_794,10,10.0,-10.0
BLIND_795,1,10.0,-10.0
BLIND_795,2,20.0,20.0
BLIND_795,3,10.0,-10.0
BLIND_795,4,20.0,20.0
BLIND_795,5,10.0,10.0
BLIND_795,6,10.0,10.0
BLIND_795,7,10.0,-10.0
BLIND_795,8,20.0,-20.0
BLIND_795,9,40.0,-40.0
BLIND_795,10,80.0,-80.0
BLIND_796,1,10.0,-10.0
BLIND_796,2,20.0,20.0
BLIND_796,3,10.0,10.0
BLIND_796,4,10.0,-10.0
BLIND_796,5,20.0,-20.0
BLIND_796,6,40.0,-40.0
BLIND_796,7,80.0,80.0
BLIND_796,8,10.0,10.0
BLIND_796,9,10.0,10.0
BLIND_796,10,10.0,10.0
BLIND_797,1,10.0,-10.0
BLIND_797,2,20.0,20.0
BLIND_797,3,10.0,-10.0
BLIND_797,4,20.0,-20.0
BLIND_797,5,40.0,-40.0
BLIND_797,6,80.0,80.0
BLIND_797,7,10.0,10.0
BLIND_797,8,10.0,-10.0
BLIND_797,9,20.0,-20.0
BLIND_797,10,40.0,40.0
BLIND_798,1,10.0,-10.0
BLIND_798,2,20.0,20.0
BLIND_798,3,10.0,10.0
BLIND_798,4,10.0,10.0
BLIND_798,5,10.0,10.0
BLIND_798,6,10.0,-10.0
BLIND_798,7,20.0,-20.0
BLIND_798,8,40.0,40.0
BLIND_798,9,10.0,10.0
BLIND_798,10,10.0,-10.0
BLIND_799,1,10.0,10.0
BLIND_799,2,10.0,10.0
BLIND_799,3,10.0,10.0
BLIND_799,4,10.0,10.0
BLIND_799,5,10.0,10.0
BLIND_799,6,10.0,-10.0
BLIND_799,7,20.0,-20.0
BLIND_799,8,40.0,-40.0
BLIND_799,9,80.0,-80.0
BLIND_799,10,160.0,160.0
BLIND_800,1,10.0,-10.0
BLIND_800,2,20.0,-20.0
BLIND_800,3,40.0,-40.0
BLIND_800,4,80.0,-80.0
BLIND_800,5,160.0,160.0
BLIND_800,6,10.0,-10.0
BLIND_800,7,20.0,20.0
BLIND_800,8,10.0,10.0
BLIND_800,9,10.0,10.0
BLIND_800,10,10.0,-10.0
BLIND_801,1,10.0,-10.0
BLIND_801,2,20.0,-20.0
BLIND_801,3,40.0,40.0
BLIND_801,4,10.0,-10.0
BLIND_801,5,20.0,-20.0
BLIND_801,6,40.0,40.0
BLIND_801,7,10.0,-10.0
BLIND_801,8,20.0,-20.0
BLIND_801,9,40.0,40.0
BLIND_801,10,10.0,10.0
BLIND_802,1,10.0,-10.0
BLIND_802,2,20.0,20.0
BLIND_802,3,10.0,10.0
BLIND_802,4,10.0,-10.0
BLIND_802,5,20.0,20.0
BLIND_802,6,10.0,-10.0
BLIND_802,7,20.0,-20.0
BLIND_802,8,40.0,-40.0
BLIND_802,9,80.0,-80.0
BLIND_802,10,160.0,-160.0
BLIND_803,1,10.0,10.0
BLIND_803,2,10.0,10.0
BLIND_803,3,10.0,-10.0
BLIND_803,4,20.0,-20.0
BLIND_803,5,40.0,-40.0
BLIND_803,6,80.0,-80.0
BLIND_803,7,160.0,-160.0
BLIND_803,8,320.0,320.0
BLIND_803,9,10.0,10.0
BLIND_803,10,10.0,-10.0
BLIND_804,1,10.0,10.0
BLIND_804,2,10.0,10.0
BLIND_804,3,10.0,10.0
BLIND_804,4,10.0,10.0
BLIND_804,5,10.0,10.0
BLIND_804,6,10.0,-10.0
BLIND_804,7,20.0,20.0
BLIND_804,8,10.0,10.0
BLIND_804,9,10.0,-10.0
BLIND_804,10,20.0,20.0
BLIND_805,1,10.0,10.0
BLIND_805,2,10.0,10.0
BLIND_805,3,10.0,-10.0
BLIND_805,4,20.0,-20.0
BLIND_805,5,40.0,40.0
BLIND_805,6,10.0,-10.0
BLIND_805,7,20.0,20.0
BLIND_805,8,10.0,10.0
BLIND_805,9,10.0,-10.0
BLIND_805,10,20.0,-20.0
BLIND_806,1,10.0,-10.0
BLIND_806,2,20.0,-20.0
BLIND_806,3,40.0,-40.0
BLIND_806,4,80.0,-80.0
BLIND_806,5,160.0,160.0
BLIND_806,6,10.0,-10.0
BLIND_806,7,20.0,20.0
BLIND_806,8,10.0,-10.0
BLIND_806,9,20.0,20.0
BLIND_806,10,10.0,10.0
BLIND_807,1,10.0,10.0
BLIND_807,2,10.0,10.0
BLIND_807,3,10.0,-10.0
BLIND_807,4,20.0,20.0
BLIND_807,5,10.0,10.0
BLIND_807,6,10.0,-10.0
BLIND_807,7,20.0,-20.0
BLIND_807,8,40.0,-40.0
BLIND_807,9,80.0,-80.0
BLIND_807,10,160.0,-160.0
BLIND_808,1,10.0,10.0
BLIND_808,2,10.0,-10.0
BLIND_808,3,20.0,20.0
BLIND_808,4,10.0,10.0
BLIND_808,5,10.0,-10.0
BLIND_808,6,20.0,20.0
BLIND_808,7,10.0,-10.0
BLIND_808,8,20.0,20.0
BLIND_808,9,10.0,-10.0
BLIND_808,10,20.0,-20.0
BLIND_809,1,10.0,-10.0
BLIND_809,2,20.0,-20.0
BLIND_809,3,40.0,40.0
BLIND_809,4,10.0,-10.0
BLIND_809,5,20.0,-20.0
BLIND_809,6,40.0,40.0
BLIND_809,7,10.0,-10.0
BLIND_809,8,20.0,-20.0
BLIND_809,9,40.0,40.0
BLIND_809,10,10.0,10.0
BLIND_810,1,10.0,10.0
BLIND_810,2,10.0,-10.0
BLIND_810,3,20.0,20.0
BLIND_810,4,10.0,10.0
BLIND_810,5,10.0,10.0
BLIND_810,6,10.0,-10.0
BLIND_810,7,20.0,-20.0
BLIND_810,8,40.0,40.0
BLIND_810,9,10.0,10.0
BLIND_810,10,10.0,-10.0
BLIND_811,1,10.0,10.0
BLIND_811,2,10.0,-10.0
BLIND_811,3,20.0,20.0
BLIND_811,4,10.0,-10.0
BLIND_811,5,20.0,-20.0
BLIND_811,6,40.0,40.0
BLIND_811,7,10.0,-10.0
BLIND_811,8,20.0,20.0
BLIND_811,9,10.0,-10.0
BLIND_811,10,20.0,20.0
BLIND_812,1,10.0,10.0
BLIND_812,2,10.0,-10.0
BLIND_812,3,20.0,20.0
BLIND_812,4,10.0,10.0
BLIND_812,5,10.0,10.0
BLIND_812,6,10.0,-10.0
BLIND_812,7,20.0,-20.0
BLIND_812,8,40.0,-40.0
BLIND_812,9,80.0,80.0
BLIND_812,10,10.0,10.0
BLIND_813,1,10.0,10.0
BLIND_813,2,10.0,10.0
BLIND_813,3,10.0,-10.0
BLIND_813,4,20.0,-20.0
BLIND_813,5,40.0,-40.0
BLIND_813,6,80.0,80.0
BLIND_813,7,10.0,-10.0
BLIND_813,8,20.0,-20.0
BLIND_813,9,40.0,-40.0
BLIND_813,10,80.0,80.0
BLIND_814,1,10.0,10.0
BLIND_814,2,10.0,-10.0
BLIND_814,3,20.0,-20.0
BLIND_814,4,40.0,-40.0
BLIND_814,5,80.0,80.0
BLIND_814,6,10.0,10.0
BLIND_814,7,10.0,-10.0
BLIND_814,8,20.0,20.0
BLIND_814,9,10.0,10.0
BLIND_814,10,10.0,10.0
BLIND_815,1,10.0,-10.0
BLIND_815,2,20.0,-20.0
BLIND_815,3,40.0,40.0
BLIND_815,4,10.0,-10.0
BLIND_815,5,20.0,20.0
BLIND_815,6,10.0,-10.0
BLIND_815,7,20.0,-20.0
BLIND_815,8,40.0,40.0
BLIND_815,9,10.0,-10.0
BLIND_815,10,20.0,-20.0
BLIND_816,1,10.0,10.0
BLIND_816,2,10.0,10.0
BLIND_816,3,10.0,-10.0
BLIND_816,4,20.0,20.0
BLIND_816,5,10.0,-10.0
BLIND_816,6,20.0,-20.0
BLIND_816,7,40.0,40.0
BLIND_816,8,10.0,-10.0
BLIND_816,9,20.0,20.0
BLIND_816,10,10.0,10.0
BLIND_817,1,10.0,-10.0
BLIND_817,2,20.0,20.0
BLIND_817,3,10.0,10.0
BLIND_817,4,10.0,10.0
BLIND_817,5,10.0,-10.0
BLIND_817,6,20.0,20.0
BLIND_817,7,10.0,10.0
BLIND_817,8,10.0,10.0
BLIND_817,9,10.0,-10.0
BLIND_817,10,20.0,20.0
BLIND_818,1,10.0,-10.0
BLIND_818,2,20.0,-20.0
BLIND_818,3,40.0,40.0
BLIND_818,4,10.0,10.0
BLIND_818,5,10.0,-10.0
BLIND_818,6,20.0,20.0
BLIND_818,7,10.0,10.0
BLIND_818,8,10.0,10.0
BLIND_818,9,10.0,-10.0
BLIND_818,10,20.0,-20.0
BLIND_819,1,10.0,-10.0
BLIND_819,2,20.0,20.0
BLIND_819,3,10.0,-10.0
BLIND_819,4,20.0,-20.0
BLIND_819,5,40.0,-40.0
BLIND_819,6,80.0,-80.0
BLIND_819,7,160.0,160.0
BLIND_819,8,10.0,10.0
BLIND_819,9,10.0,10.0
BLIND_819,10,10.0,10.0
BLIND_820,1,10.0,-10.0
BLIND_820,2,20.0,-20.0
BLIND_820,3,40.0,40.0
BLIND_820,4,10.0,-10.0
BLIND_820,5,20.0,-20.0
BLIND_820,6,40.0,-40.0
BLIND_820,7,80.0,-80.0
BLIND_820,8,160.0,160.0
BLIND_820,9,10.0,-10.0
BLIND_820,10,20.0,20.0
BLIND_821,1,10.0,10.0
BLIND_821,2,10.0,-10.0
BLIND_821,3,20.0,-20.0
BLIND_821,4,40.0,-40.0
BLIND_821,5,80.0,80.0
BLIND_821,6,10.0,-10.0
BLIND_821,7,20.0,20.0
BLIND_821,8,10.0,-10.0
BLIND_821,9,20.0,-20.0
BLIND_821,10,40.0,-40.0
BLIND_822,1,10.0,-10.0
BLIND_822,2,20.0,-20.0
BLIND_822,3,40.0,40.0
BLIND_822,4,10.0,10.0
BLIND_822,5,10.0,10.0
BLIND_822,6,10.0,-10.0
BLIND_822,7,20.0,20.0
BLIND_822,8,10.0,-10.0
BLIND_822,9,20.0,20.0
BLIND_822,10,10.0,-10.0
BLIND_823,1,10.0,-10.0
BLIND_823,2,20.0,20.0
BLIND_823,3,10.0,10.0
BLIND_823,4,10.0,-10.0
BLIND_823,5,20.0,-20.0
BLIND_823,6,40.0,-40.0
BLIND_823,7,80.0,-80.0
BLIND_823,8,160.0,-160.0
BLIND_823,9,320.0,320.0
BLIND_823,10,10.0,10.0
BLIND_824,1,10.0,-10.0
BLIND_824,2,20.0,-20.0
BLIND_824,3,40.0,40.0
BLIND_824,4,10.0,10.0
BLIND_824,5,10.0,-10.0
BLIND_824,6,20.0,20.0
BLIND_824,7,10.0,10.0
BLIND_824,8,10.0,10.0
BLIND_824,9,10.0,10.0
BLIND_824,10,10.0,-10.0
BLIND_825,1,10.0,-10.0
BLIND_825,2,20.0,20.0
BLIND_825,3,10.0,-10.0
BLIND_825,4,20.0,-20.0
BLIND_825,5,40.0,40.0
BLIND_825,6,10.0,10.0
BLIND_825,7,10.0,-10.0
BLIND_825,8,20.0,-20.0
BLIND_825,9,40.0,-40.0
BLIND_825,10,80.0,-80.0
BLIND_826,1,10.0,-10.0
BLIND_826,2,20.0,-20.0
BLIND_826,3,40.0,-40.0
BLIND_826,4,80.0,-80.0
BLIND_826,5,160.0,160.0
BLIND_826,6,10.0,10.0
BLIND_826,7,10.0,10.0
BLIND_826,8,10.0,10.0
BLIND_826,9,10.0,10.0
BLIND_826,10,10.0,-10.0
BLIND_827,1,10.0,-10.0
BLIND_827,2,20.0,20.0
BLIND_827,3,10.0,10.0
BLIND_827,4,10.0,10.0
BLIND_827,5,10.0,-10.0
BLIND_827,6,20.0,-20.0
BLIND_827,7,40.0,40.0
BLIND_827,8,10.0,10.0
BLIND_827,9,10.0,-10.0
BLIND_827,10,20.0,-20.0
BLIND_828,1,10.0,-10.0
BLIND_828,2,20.0,-20.0
BLIND_828,3,40.0,-40.0
BLIND_828,4,80.0,80.0
BLIND_828,5,10.0,-10.0
BLIND_828,6,20.0,-20.0
BLIND_828,7,40.0,-40.0
BLIND_828,8,80.0,80.0
BLIND_828,9,10.0,-10.0
BLIND_828,10,20.0,20.0
BLIND_829,1,10.0,10.0
BLIND_829,2,10.0,10.0
BLIND_829,3,10.0,10.0
BLIND_829,4,10.0,-10.0
BLIND_829,5,20.0,-20.0
BLIND_829,6,40.0,-40.0
BLIND_829,7,80.0,-80.0
BLIND_829,8,160.0,-160.0
BLIND_829,9,320.0,-320.0
BLIND_829,10,640.0,-640.0
BLIND_830,1,10.0,-10.0
BLIND_830,2,20.0,-20.0
BLIND_830,3,40.0,-40.0
BLIND_830,4,80.0,80.0
BLIND_830,5,10.0,10.0
BLIND_830,6,10.0,-10.0
BLIND_830,7,20.0,20.0
BLIND_830,8,10.0,-10.0
BLIND_830,9,20.0,-20.0
BLIND_830,10,40.0,-40.0
BLIND_831,1,10.0,10.0
BLIND_831,2,10.0,-10.0
BLIND_831,3,20.0,-20.0
BLIND_831,4,40.0,40.0
BLIND_831,5,10.0,10.0
BLIND_831,6,10.0,-10.0
BLIND_831,7,20.0,-20.0
BLIND_831,8,40.0,40.0
BLIND_831,9,10.0,10.0
BLIND_831,10,10.0,10.0
BLIND_832,1,10.0,10.0
BLIND_832,2,10.0,10.0
BLIND_832,3,10.0,10.0
BLIND_832,4,10.0,10.0
BLIND_832,5,10.0,10.0
BLIND_832,6,10.0,-10.0
BLIND_832,7,20.0,20.0
BLIND_832,8,10.0,10.0
BLIND_832,9,10.0,-10.0
BLIND_832,10,20.0,-20.0
BLIND_833,1,10.0,10.0
BLIND_833,2,10.0,10.0
BLIND_833,3,10.0,-10.0
BLIND_833,4,20.0,20.0
BLIND_833,5,10.0,10.0
BLIND_833,6,10.0,-10.0
BLIND_833,7,20.0,-20.0
BLIND_833,8,40.0,40.0
BLIND_833,9,10.0,-10.0
BLIND_833,10,20.0,20.0
BLIND_834,1,10.0,10.0
BLIND_834,2,10.0,-10.0
BLIND_834,3,20.0,-20.0
BLIND_834,4,40.0,-40.0
BLIND_834,5,80.0,-80.0
BLIND_834,6,160.0,-160.0
BLIND_834,7,320.0,320.0
BLIND_834,8,10.0,-10.0
BLIND_834,9,20.0,20.0
BLIND_834,10,10.0,10.0
BLIND_835,1,10.0,10.0
BLIND_835,2,10.0,-10.0
BLIND_835,3,20.0,-20.0
BLIND_835,4,40.0,-40.0
BLIND_835,5,80.0,-80.0
BLIND_835,6,160.0,-160.0
BLIND_835,7,320.0,320.0
BLIND_835,8,10.0,-10.0
BLIND_835,9,20.0,-20.0
BLIND_835,10,40.0,40.0
BLIND_836,1,10.0,-10.0
BLIND_836,2,20.0,-20.0
BLIND_836,3,40.0,-40.0
BLIND_836,4,80.0,-80.0
BLIND_836,5,160.0,-160.0
BLIND_836,6,320.0,-320.0
BLIND_836,7,640.0,640.0
BLIND_836,8,10.0,-10.0
BLIND_836,9,20.0,20.0
BLIND_836,10,10.0,-10.0
BLIND_837,1,10.0,10.0
BLIND_837,2,10.0,-10.0
BLIND_837,3,20.0,20.0
BLIND_837,4,10.0,-10.0
BLIND_837,5,20.0,20.0
BLIND_837,6,10.0,-10.0
BLIND_837,7,20.0,20.0
BLIND_837,8,10.0,-10.0
BLIND_837,9,20.0,20.0
BLIND_837,10,10.0,10.0
BLIND_838,1,10.0,10.0
BLIND_838,2,10.0,10.0
BLIND_838,3,10.0,10.0
BLIND_838,4,10.0,10.0
BLIND_838,5,10.0,-10.0
BLIND_838,6,20.0,-20.0
BLIND_838,7,40.0,40.0
BLIND_838,8,10.0,-10.0
BLIND_838,9,20.0,20.0
BLIND_838,10,10.0,-10.0
BLIND_839,1,10.0,-10.0
BLIND_839,2,20.0,-20.0
BLIND_839,3,40.0,-40.0
BLIND_839,4,80.0,-80.0
BLIND_839,5,160.0,-160.0
BLIND_839,6,320.0,320.0
BLIND_839,7,10.0,-10.0
BLIND_839,8,20.0,20.0
BLIND_839,9,10.0,10.0
BLIND_839,10,10.0,-10.0
BLIND_840,1,10.0,-10.0
BLIND_840,2,20.0,-20.0
BLIND_840,3,40.0,40.0
BLIND_840,4,10.0,10.0
BLIND_840,5,10.0,-10.0
BLIND_840,6,20.0,20.0
BLIND_840,7,10.0,10.0
BLIND_840,8,10.0,10.0
BLIND_840,9,10.0,-10.0
BLIND_840,10,20.0,20.0
BLIND_841,1,10.0,-10.0
BLIND_841,2,20.0,-20.0
BLIND_841,3,40.0,-40.0
BLIND_841,4,80.0,-80.0
BLIND_841,5,160.0,160.0
BLIND_841,6,10.0,-10.0
BLIND_841,7,20.0,-20.0
BLIND_841,8,40.0,-40.0
BLIND_841,9,80.0,80.0
BLIND_841,10,10.0,10.0
BLIND_842,1,10.0,10.0
BLIND_842,2,10.0,-10.0
BLIND_842,3,20.0,20.0
BLIND_842,4,10.0,-10.0
BLIND_842,5,20.0,-20.0
BLIND_842,6,40.0,-40.0
BLIND_842,7,80.0,-80.0
BLIND_842,8,160.0,-160.0
BLIND_842,9,320.0,-320.0
BLIND_842,10,640.0,640.0
BLIND_843,1,10.0,10.0
BLIND_843,2,10.0,10.0
BLIND_843,3,10.0,-10.0
BLIND_843,4,20.0,20.0
BLIND_843,5,10.0,10.0
BLIND_843,6,10.0,-10.0
BLIND_843,7,20.0,-20.0
BLIND_843,8,40.0,-40.0
BLIND_843,9,80.0,80.0
BLIND_843,10,10.0,10.0
BLIND_844,1,10.0,-10.0
BLIND_844,2,20.0,-20.0
BLIND_844,3,40.0,40.0
BLIND_844,4,10.0,-10.0
BLIND_844,5,20.0,-20.0
BLIND_844,6,40.0,-40.0
BLIND_844,7,80.0,80.0
BLIND_844,8,10.0,-10.0
BLIND_844,9,20.0,20.0
BLIND_844,10,10.0,-10.0
BLIND_845,1,10.0,10.0
BLIND_845,2,10.0,10.0
BLIND_845,3,10.0,-10.0
BLIND_845,4,20.0,20.0
BLIND_845,5,10.0,-10.0
BLIND_845,6,20.0,20.0
BLIND_845,7,10.0,10.0
BLIND_845,8,10.0,-10.0
BLIND_845,9,20.0,20.0
BLIND_845,10,10.0,10.0
BLIND_846,1,10.0,-10.0
BLIND_846,2,20.0,20.0
BLIND_846,3,10.0,10.0
BLIND_846,4,10.0,10.0
BLIND_846,5,10.0,10.0
BLIND_846,6,10.0,10.0
BLIND_846,7,10.0,10.0
BLIND_846,8,10.0,10.0
BLIND_846,9,10.0,-10.0
BLIND_846,10,20.0,20.0
BLIND_847,1,10.0,10.0
BLIND_847,2,10.0,-10.0
BLIND_847,3,20.0,20.0
BLIND_847,4,10.0,-10.0
BLIND_847,5,20.0,-20.0
BLIND_847,6,40.0,40.0
BLIND_847,7,10.0,-10.0
BLIND_847,8,20.0,20.0
BLIND_847,9,10.0,-10.0
BLIND_847,10,20.0,20.0
BLIND_848,1,10.0,10.0
BLIND_848,2,10.0,10.0
BLIND_848,3,10.0,-10.0
BLIND_848,4,20.0,-20.0
BLIND_848,5,40.0,40.0
BLIND_848,6,10.0,-10.0
BLIND_848,7,20.0,20.0
BLIND_848,8,10.0,10.0
BLIND_848,9,10.0,10.0
BLIND_848,10,10.0,-10.0
BLIND_849,1,10.0,10.0
BLIND_849,2,10.0,10.0
BLIND_849,3,10.0,10.0
BLIND_849,4,10.0,10.0
BLIND_849,5,10.0,-10.0
BLIND_849,6,20.0,20.0
BLIND_849,7,10.0,-10.0
BLIND_849,8,20.0,-20.0
BLIND_849,9,40.0,40.0
BLIND_849,10,10.0,10.0
BLIND_850,1,10.0,-10.0
BLIND_850,2,20.0,20.0
BLIND_850,3,10.0,-10.0
BLIND_850,4,20.0,-20.0
BLIND_850,5,40.0,-40.0
BLIND_850,6,80.0,80.0
BLIND_850,7,10.0,10.0
BLIND_850,8,10.0,-10.0
BLIND_850,9,20.0,20.0
BLIND_850,10,10.0,10.0
BLIND_851,1,10.0,-10.0
BLIND_851,2,20.0,-20.0
BLIND_851,3,40.0,-40.0
BLIND_851,4,80.0,80.0
BLIND_851,5,10.0,-10.0
BLIND_851,6,20.0,-20.0
BLIND_851,7,40.0,-40.0
BLIND_851,8,80.0,-80.0
BLIND_851,9,160.0,-160.0
BLIND_851,10,320.0,-320.0
BLIND_852,1,10.0,10.0
BLIND_852,2,10.0,10.0
BLIND_852,3,10.0,10.0
BLIND_852,4,10.0,-10.0
BLIND_852,5,20.0,20.0
BLIND_852,6,10.0,-10.0
BLIND_852,7,20.0,20.0
BLIND_852,8,10.0,10.0
BLIND_852,9,10.0,10.0
BLIND_852,10,10.0,-10.0
BLIND_853,1,10.0,-10.0
BLIND_853,2,20.0,-20.0
BLIND_853,3,40.0,40.0
BLIND_853,4,10.0,-10.0
BLIND_853,5,20.0,-20.0
BLIND_853,6,40.0,40.0
